384538,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
391661,4356,3.6030964109781842,5,4,5,3,2,3,2,2,1,2.2,2.2,3.708920187793427,3
408976,4356,3.6030964109781842,3,5,3,3,5,1.0,1.0,1.0,1.0,1.0,1.0,3.708920187793427,1
416173,4356,3.6030964109781842,2,3,4,3,5,4,3,4,1,3.0,3.0,3.708920187793427,3
416808,4356,3.6030964109781842,3,5,5,4,3,4,3,3,3.25,3.25,3.25,3.708920187793427,3
438491,4356,3.6030964109781842,5,4,5,4,3,5,3,5,5,3,4.125,3.708920187793427,5
472819,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
479838,4356,3.6030964109781842,4,2,4,4,5,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
499348,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
510465,4356,3.6030964109781842,5,4,3,5,3,5,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
526218,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
549859,4356,3.6030964109781842,4,4,2,4,4,5,3,4,4.25,4.25,4.25,3.708920187793427,5
586706,4356,3.6030964109781842,4,2,4,4,5,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
593268,4356,3.6030964109781842,4,5,5,4,3,4,3,3,3.5,3.5,3.5,3.708920187793427,4
599346,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
601590,4356,3.6030964109781842,4,4,3,3,5,3,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
639533,4356,3.6030964109781842,4,3,3,5,3,3,3,5,2,3,2.5,3.708920187793427,2
646279,4356,3.6030964109781842,3,2,3,3,3,3,4,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.708920187793427,3
646551,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
650256,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
661135,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
662124,4356,3.6030964109781842,5,4,4,4,4,4,5,2,5,3,3.7333333333333334,3.708920187793427,4
672628,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
676595,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
678384,4356,3.6030964109781842,4,5,4,4,4,4,2,4,3,4,3.1818181818181817,3.708920187793427,4
690331,4356,3.6030964109781842,3,4,3,5,5,4,3,3,4,3,3.625,3.708920187793427,4
701062,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
702722,4356,3.6030964109781842,3,5,3,2,3,4,4,4,3.75,3.75,3.75,3.708920187793427,3
706181,4356,3.6030964109781842,3,5,4,2,5,4,4,5,4.25,4.25,4.25,3.708920187793427,4
713349,4356,3.6030964109781842,4,5,4,5,4,5,5,3,1,3.6,3.6,3.708920187793427,4
740913,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
765868,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
793027,4356,3.6030964109781842,4,3,4,5,4,1,4,5,3,4,3.2857142857142856,3.708920187793427,2
821364,4356,3.6030964109781842,3,3,4,5,5,1,4,2.0,2.0,2.0,2.0,3.708920187793427,1
834402,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
837457,4356,3.6030964109781842,3,3,4,3,3,4,2,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.708920187793427,2
849001,4356,3.6030964109781842,4,4,2,2,4,5,4.0,4.0,4.0,4.0,4.0,3.708920187793427,3
856134,4356,3.6030964109781842,3,4,4,5,3,2,2.5,2.5,2.5,2.5,2.5,3.708920187793427,3
867960,4356,3.6030964109781842,3,5,4,3,5,5,4,3,5,4.0,4.0,3.708920187793427,3
872071,4356,3.6030964109781842,4,5,4,2,4,4,5,5,3,4.2,4.2,3.708920187793427,4
893576,4356,3.6030964109781842,5,4,5,4,2,4,5,4,4.25,4.25,4.25,3.708920187793427,4
902498,4356,3.6030964109781842,4,3,4,3,4,4,3,4,5,3,3.2,3.708920187793427,3
906086,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
907428,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
908897,4356,3.6030964109781842,4,3,5,4,2,4,2,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.708920187793427,2
909198,4356,3.6030964109781842,4,5,4,2,4,2,2.5,2.5,2.5,2.5,2.5,3.708920187793427,3
913581,4356,3.6030964109781842,3,5,4,4,3,2,3,3,3,4,3.0,3.708920187793427,4
992849,4356,3.6030964109781842,3,3,4,3,2,4,1,4,3,5,3.4285714285714284,3.708920187793427,4
1000634,4356,3.6030964109781842,4,3,3,5,4,5,4,4,5,3,3.75,3.708920187793427,5
1020990,4356,3.6030964109781842,3,5,4,2,3,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1033629,4356,3.6030964109781842,3,3,5,4,2,4,3,4,4,1,3.25,3.708920187793427,3
1058639,4356,3.6030964109781842,3,5,4,2,4,4,4,3,4,5,3.8,3.708920187793427,5
1062351,4356,3.6030964109781842,3,4,3,3,2,4,2,4,5,4,3.75,3.708920187793427,4
1063203,4356,3.6030964109781842,3,4,3,3,3,2,2.5,2.5,2.5,2.5,2.5,3.708920187793427,3
1077184,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1079431,4356,3.6030964109781842,4,4,3,3,5,3,4,5,4.25,4.25,4.25,3.708920187793427,5
1110574,4356,3.6030964109781842,3,4,5,5,5,5,1,3.0,3.0,3.0,3.0,3.708920187793427,3
1116987,4356,3.6030964109781842,5,4,4,5,3,5,5,5,4,5,4.333333333333333,3.708920187793427,4
1125519,4356,3.6030964109781842,3,2,4,3,3,3,3,3,3,2,2.8333333333333335,3.708920187793427,3
1127474,4356,3.6030964109781842,5,3,4,4,4,4,3,4,4,5,4.166666666666667,3.708920187793427,5
1133012,4356,3.6030964109781842,4,4,4,5,5,3,4,4,4,4,3.5714285714285716,3.708920187793427,4
1144235,4356,3.6030964109781842,2,5,3,5,5,3,4,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.708920187793427,1
1160801,4356,3.6030964109781842,4,4,4,5,4,4,4,5,3,3.6,3.6,3.708920187793427,2
1164766,4356,3.6030964109781842,4,4,5,5,3,4,5,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,3.708920187793427,4
1182451,4356,3.6030964109781842,4,5,4,5,5,1,3,2,2,2.2,2.2,3.708920187793427,3
1217533,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1225771,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1238797,4356,3.6030964109781842,4,4,3,1,4,2,3.0,3.0,3.0,3.0,3.0,3.708920187793427,4
1272340,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1278183,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
1293001,4356,3.6030964109781842,4,4,3,3,5,4,4,4,4,5,4.333333333333333,3.708920187793427,5
1312099,4356,3.6030964109781842,5,4,5,2,4,4,2.5,2.5,2.5,2.5,2.5,3.708920187793427,1
1312405,4356,3.6030964109781842,4,5,4,4,3,3,4,5,3,3.6,3.6,3.708920187793427,3
1314645,4356,3.6030964109781842,3,5,2,3,4,3,2,2,2.5,2.5,2.5,3.708920187793427,3
1345157,4356,3.6030964109781842,5,4,4,3,5,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1353534,4356,3.6030964109781842,4,3,4,5,4,2,1,4,2.75,2.75,2.75,3.708920187793427,4
1370029,4356,3.6030964109781842,4,3,3,3,5,3,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1376266,4356,3.6030964109781842,3,5,3,3,2,5,2,2,3,2,2.7142857142857144,3.708920187793427,1
1392553,4356,3.6030964109781842,5,5,5,3,3,4,2,1,3,5,2.7777777777777777,3.708920187793427,2
1404685,4356,3.6030964109781842,5,3,4,4,3,3,2,2,3.0,3.0,3.0,3.708920187793427,5
1411878,4356,3.6030964109781842,4,5,4,4,4,3,5,3,4,5,4.0,3.708920187793427,4
1412070,4356,3.6030964109781842,4,3,2,3,4,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1429828,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1461053,4356,3.6030964109781842,4,4,2,4,4,3,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.708920187793427,4
1474596,4356,3.6030964109781842,4,4,4,4,4,4,4,4,4,4.0,4.0,3.708920187793427,4
1486851,4356,3.6030964109781842,4,4,4,4,4,4,3,3,3,2,2.888888888888889,3.708920187793427,4
1496425,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1503916,4356,3.6030964109781842,4,5,3,5,4,3,3,2,4,2,2.5714285714285716,3.708920187793427,3
1515167,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1521106,4356,3.6030964109781842,4,4,4,5,4,4,4,2,3.25,3.25,3.25,3.708920187793427,3
1522926,4356,3.6030964109781842,4,5,5,3,3,5,3,4.0,4.0,4.0,4.0,3.708920187793427,4
1524228,4356,3.6030964109781842,4,4,3,3,5,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1551814,4356,3.6030964109781842,3,4,5,3,5,4,2,4,4,4,3.2857142857142856,3.708920187793427,3
1554147,4356,3.6030964109781842,4,5,4,4,5,4,4,5,5,4.4,4.4,3.708920187793427,4
1590996,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
1609330,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
1611429,4356,3.6030964109781842,3,3,4,2,3,4,3,5,3,3.8,3.8,3.708920187793427,4
1613481,4356,3.6030964109781842,4,4,2,2,3,5,5,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,3.708920187793427,4
1643995,4356,3.6030964109781842,4,3,2,3,3,5,5,3,4.0,4.0,4.0,3.708920187793427,3
1650301,4356,3.6030964109781842,4,3,4,4,3,2,2,4,3,1,2.142857142857143,3.708920187793427,2
1652249,4356,3.6030964109781842,4,4,3,3,5,4,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1667595,4356,3.6030964109781842,5,3,3,5,5,4,3,3,4,5,3.75,3.708920187793427,3
1671860,4356,3.6030964109781842,5,4,3,5,3,5,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
1734231,4356,3.6030964109781842,5,2,4,4,4,4,3,3,4,3,3.2857142857142856,3.708920187793427,3
1738226,4356,3.6030964109781842,3,2,3,4,3,3,3,4,3,3.2,3.2,3.708920187793427,3
1769539,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1776327,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1782775,4356,3.6030964109781842,2,4,5,4,4,3,5,2,5,2,3.4285714285714284,3.708920187793427,4
1815094,4356,3.6030964109781842,3,4,4,3,5,4,3.5,3.5,3.5,3.5,3.5,3.708920187793427,3
1845439,4356,3.6030964109781842,5,3,5,4,4,4,5,5,3,4.4,4.4,3.708920187793427,5
1845760,4356,3.6030964109781842,4,5,3,2,4,5,4,4.0,4.0,4.0,4.0,3.708920187793427,3
1858690,4356,3.6030964109781842,4,4,3,2,4,4,4,4.0,4.0,4.0,4.0,3.708920187793427,4
1909219,4356,3.6030964109781842,3,3,5,3,3,4,1,3,1,4,3.1818181818181817,3.708920187793427,4
1927333,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
1929750,4356,3.6030964109781842,5,4,4,5,5,2,3.0,3.0,3.0,3.0,3.0,3.708920187793427,4
1938029,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1939357,4356,3.6030964109781842,4,4,5,4,3,2,5,5,5,4.0,4.0,3.708920187793427,3
1942549,4356,3.6030964109781842,4,4,2,4,4,4,4,4.0,4.0,4.0,4.0,3.708920187793427,4
1943950,4356,3.6030964109781842,2,3,5,4,3,4,4,3,5,4.2,4.2,3.708920187793427,5
1968996,4356,3.6030964109781842,4,5,4,4,4,3,3,5,4.0,4.0,4.0,3.708920187793427,5
1969924,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1975881,4356,3.6030964109781842,2,4,3,5,2,5,2,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.708920187793427,4
1980373,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
1991693,4356,3.6030964109781842,3,4,5,4,4,4,5,2,5,4.0,4.0,3.708920187793427,4
2009394,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2014883,4356,3.6030964109781842,5,5,4,3,5,2,5,4.0,4.0,4.0,4.0,3.708920187793427,5
2040790,4356,3.6030964109781842,3,2,4,3,4,5,4.5,4.5,4.5,4.5,4.5,3.708920187793427,4
2041356,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2069050,4356,3.6030964109781842,3,3,3,4,4,4,4,5,4.25,4.25,4.25,3.708920187793427,4
2071441,4356,3.6030964109781842,5,4,2,4,4,3,5,4.0,4.0,4.0,4.0,3.708920187793427,4
2121785,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
2128711,4356,3.6030964109781842,5,3,3,4,4,2,4,2,2.75,2.75,2.75,3.708920187793427,3
2134172,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
2146511,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2176459,4356,3.6030964109781842,4,5,5,3,3,5,4,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,3.708920187793427,4
2187436,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2198786,4356,3.6030964109781842,3,5,4,3,4,4,3,5,4,4,4.0,3.708920187793427,5
2210446,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2232393,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
2233835,4356,3.6030964109781842,3,3,2,3,2,5,3,4,3,3.8,3.8,3.708920187793427,4
2247460,4356,3.6030964109781842,4,4,4,5,3,5,5,3,3,5,4.333333333333333,3.708920187793427,5
2253142,4356,3.6030964109781842,3,4,3,5,5,4,4,4,3.5,3.5,3.5,3.708920187793427,2
2261277,4356,3.6030964109781842,3,4,5,4,5,3,3,3,3,3,3.1666666666666665,3.708920187793427,4
2282497,4356,3.6030964109781842,5,4,3,4,4,4,3,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.708920187793427,4
2301337,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
2305904,4356,3.6030964109781842,3,4,5,3,3,2,3.5,3.5,3.5,3.5,3.5,3.708920187793427,5
2307289,4356,3.6030964109781842,4,4,3,4,4,4,3,2,4,2,3.1666666666666665,3.708920187793427,4
2307388,4356,3.6030964109781842,4,4,4,3,5,5,5,4,4,4,4.142857142857143,3.708920187793427,4
2312623,4356,3.6030964109781842,5,4,5,4,2,3,3,5,3.75,3.75,3.75,3.708920187793427,4
2314206,4356,3.6030964109781842,4,3,3,4,5,3,4,4,5,4.0,4.0,3.708920187793427,4
2320997,4356,3.6030964109781842,5,5,3,3,5,5,4.5,4.5,4.5,4.5,4.5,3.708920187793427,4
2332492,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
2334907,4356,3.6030964109781842,3,3,4,4,3,4,5,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,3.708920187793427,4
2347167,4356,3.6030964109781842,5,3,3,3,4,4,5,3,4.0,4.0,4.0,3.708920187793427,4
2365204,4356,3.6030964109781842,3,5,3,3,5,3.0,3.0,3.0,3.0,3.0,3.0,3.708920187793427,3
2371105,4356,3.6030964109781842,4,3,3,4,3,3,3,3,3,4,3.3333333333333335,3.708920187793427,4
2398656,4356,3.6030964109781842,4,4,4,4,2,4,3,2,5,3,3.1538461538461537,3.708920187793427,4
2404949,4356,3.6030964109781842,3,4,4,3,5,4,5,5,5,4,4.571428571428571,3.708920187793427,5
2415495,4356,3.6030964109781842,3,4,4,4,5,4,4,5,3,4,3.8,3.708920187793427,4
2431452,4356,3.6030964109781842,5,4,2,3,4,3,2,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.708920187793427,3
2431533,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
2465727,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
2475820,4356,3.6030964109781842,5,5,5,3,3,4,2,4,4,4,3.55,3.708920187793427,3
2498592,4356,3.6030964109781842,2,3,4,4,3,5,2,3,3.25,3.25,3.25,3.708920187793427,3
2501223,4356,3.6030964109781842,3,4,2,2,3,5,4.5,4.5,4.5,4.5,4.5,3.708920187793427,4
2501461,4356,3.6030964109781842,4,4,4,4,5,3,2.5,2.5,2.5,2.5,2.5,3.708920187793427,2
2505108,4356,3.6030964109781842,3,4,4,5,4,3,4,4,3,4,3.3333333333333335,3.708920187793427,2
2509714,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2524866,4356,3.6030964109781842,5,5,3,3,4,4,4,3,3,2,3.5,3.708920187793427,5
2527066,4356,3.6030964109781842,3,2,4,3,4,5,5,5,5,4,4.714285714285714,3.708920187793427,5
2527771,4356,3.6030964109781842,4,3,5,5,5,5,4.0,4.0,4.0,4.0,4.0,3.708920187793427,3
2535601,4356,3.6030964109781842,3,4,5,5,3,5,3,1,3,2,3.142857142857143,3.708920187793427,4
2544973,4356,3.6030964109781842,3,5,3,5,3,3,3.5,3.5,3.5,3.5,3.5,3.708920187793427,4
2562726,4356,3.6030964109781842,4,5,4,4,3,5,4,4,5,4.6,4.6,3.708920187793427,5
2570844,4356,3.6030964109781842,4,4,5,5,4,1,3,2,3,2,2.2222222222222223,3.708920187793427,2
2580180,4356,3.6030964109781842,4,4,3,2,4,3,2,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.708920187793427,3
2606078,4356,3.6030964109781842,4,3,4,3,3,5,4,2,3.75,3.75,3.75,3.708920187793427,4
2615192,4356,3.6030964109781842,3,4,4,3,4,3,2.5,2.5,2.5,2.5,2.5,3.708920187793427,2
2620193,4356,3.6030964109781842,5,5,4,5,4,4,5,3,4.0,4.0,4.0,3.708920187793427,4
2631038,4356,3.6030964109781842,4,4,4,3,5,3,4.0,4.0,4.0,4.0,4.0,3.708920187793427,5
2632322,4356,3.6030964109781842,2,3,5,5,4,4,5,4,4.0,4.0,4.0,3.708920187793427,3
2634316,4356,3.6030964109781842,3,5,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,3.708920187793427,5
2635328,4356,3.6030964109781842,3,5,3,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.708920187793427,4
2648092,4356,3.6030964109781842,4,2,4,3,4,4,3.5,3.5,3.5,3.5,3.5,3.708920187793427,3
229791,4916,3.6030964109781842,1.0,1.0,1.0,1.0,1.0,2,1.5,1.5,1.5,1.5,1.5,1.0,1
2524866,5501,3.6030964109781842,2.0,2.0,2.0,2.0,2.0,3,3,4,4,5,3.5,2.0,2
2398656,5713,3.6030964109781842,3.0,3.0,3.0,3.0,3.0,4,2,3,3,2,3.1538461538461537,3.0,3
1719196,5718,3.6030964109781842,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
383404,6291,3.6030964109781842,4,3,4,3,2,1,1,3,3,2,2.5384615384615383,3.0,2
955665,6291,3.6030964109781842,2,4,3,4,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2
2177114,6291,3.6030964109781842,2,4,3,4,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
2198786,6291,3.6030964109781842,4,4,2,3,2,4,4,4,4,5,4.0,3.0,3
2398656,6291,3.6030964109781842,3,2,4,2,3,3,3,3,4,2,3.1538461538461537,3.0,4
2475820,6291,3.6030964109781842,3,2,4,2,3,4,4,4,3,2,3.55,3.0,4
33612,7057,3.6030964109781842,5,5,4,5,5,2,2,4,3,3,3.0,4.777777777777778,5
43591,7057,3.6030964109781842,5,5,5,5,5,5,3,5,3,4,4.166666666666667,4.777777777777778,5
49878,7057,3.6030964109781842,5,5,5,4,4,3,3.5,3.5,3.5,3.5,3.5,4.777777777777778,4
68526,7057,3.6030964109781842,4,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
85541,7057,3.6030964109781842,5,5,5,5,5,4,3,2,4,3,3.5,4.777777777777778,5
127238,7057,3.6030964109781842,5,5,5,5,5,4,3,2,2,3.0,3.0,4.777777777777778,4
160669,7057,3.6030964109781842,4,5,4,5,5,2.0,2.0,2.0,2.0,2.0,2.0,4.777777777777778,2
186266,7057,3.6030964109781842,5,5,5,5,5,5,3,4,3,3,3.8333333333333335,4.777777777777778,5
189623,7057,3.6030964109781842,5,5,5,5,5,3,3,5,4,4,4.0,4.777777777777778,5
217396,7057,3.6030964109781842,5,5,5,4,5,3,4.0,4.0,4.0,4.0,4.0,4.777777777777778,5
227340,7057,3.6030964109781842,5,5,4,5,5,3,4,4.0,4.0,4.0,4.0,4.777777777777778,5
240989,7057,3.6030964109781842,5,5,5,5,5,5,5,4,5,4,4.666666666666667,4.777777777777778,5
242938,7057,3.6030964109781842,4,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
255004,7057,3.6030964109781842,4,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
265699,7057,3.6030964109781842,5,5,5,5,5,5,4,5,5,5,4.833333333333333,4.777777777777778,5
271971,7057,3.6030964109781842,5,5,5,5,5,3,3,3,3,3.4,3.4,4.777777777777778,5
275051,7057,3.6030964109781842,5,4,4,5,5,2,5,3,3.25,3.25,3.25,4.777777777777778,3
280832,7057,3.6030964109781842,4,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
308308,7057,3.6030964109781842,5,5,5,5,5,4,4,3,3,2,3.5,4.777777777777778,5
323453,7057,3.6030964109781842,5,5,5,5,5,4,4,3,4.0,4.0,4.0,4.777777777777778,5
335033,7057,3.6030964109781842,4,5,5,5,5,4,4,4,4.25,4.25,4.25,4.777777777777778,5
342727,7057,3.6030964109781842,5,5,5,5,5,4,4,4,4.25,4.25,4.25,4.777777777777778,5
344007,7057,3.6030964109781842,4,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
383404,7057,3.6030964109781842,5,4,4,5,5,2,5,3,1,1,2.5384615384615383,4.777777777777778,5
463840,7057,3.6030964109781842,5,4,5,5,5,3,2,4,3.5,3.5,3.5,4.777777777777778,5
471157,7057,3.6030964109781842,5,5,5,5,4,3,4,4,3,4,3.8333333333333335,4.777777777777778,5
485931,7057,3.6030964109781842,5,5,5,5,5,3,2,4,4,4,3.4444444444444446,4.777777777777778,4
501007,7057,3.6030964109781842,5,4,5,5,5,3,4.0,4.0,4.0,4.0,4.0,4.777777777777778,5
509029,7057,3.6030964109781842,4,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
510465,7057,3.6030964109781842,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
564658,7057,3.6030964109781842,5,4,5,5,5,4,5,3,4,4.2,4.2,4.777777777777778,5
599274,7057,3.6030964109781842,5,5,5,5,5,3,4,4.0,4.0,4.0,4.0,4.777777777777778,5
613607,7057,3.6030964109781842,5,5,4,5,4,5,5,5.0,5.0,5.0,5.0,4.777777777777778,5
662124,7057,3.6030964109781842,5,5,5,5,5,4,4,5,3,4,3.7333333333333334,4.777777777777778,5
676559,7057,3.6030964109781842,5,4,5,5,5,3,4,4,4.0,4.0,4.0,4.777777777777778,5
694422,7057,3.6030964109781842,4,5,4,5,5,4,3,4,3,3,3.6666666666666665,4.777777777777778,5
713349,7057,3.6030964109781842,5,5,5,5,5,4,5,3,1,3.6,3.6,4.777777777777778,5
793027,7057,3.6030964109781842,5,5,4,5,5,2,4,1,3,4,3.2857142857142856,4.777777777777778,5
821364,7057,3.6030964109781842,5,5,5,5,4,1,1,2.0,2.0,2.0,2.0,4.777777777777778,4
838889,7057,3.6030964109781842,4,5,4,5,5,4.0,4.0,4.0,4.0,4.0,4.0,4.777777777777778,4
872071,7057,3.6030964109781842,5,5,5,5,5,4,5,4,3,4.2,4.2,4.777777777777778,5
902498,7057,3.6030964109781842,5,5,5,5,5,3,3,4,3,4,3.2,4.777777777777778,5
913581,7057,3.6030964109781842,5,5,5,5,5,4,3,2,4,3,3.0,4.777777777777778,3
1025080,7057,3.6030964109781842,5,4,5,5,5,4,2,4,4,3,3.6666666666666665,4.777777777777778,5
1035275,7057,3.6030964109781842,4,5,4,5,5,4.0,4.0,4.0,4.0,4.0,4.0,4.777777777777778,4
1058639,7057,3.6030964109781842,5,5,5,5,5,5,4,3,4,4,3.8,4.777777777777778,5
1062351,7057,3.6030964109781842,5,5,5,5,5,4,2,4,4,4,3.75,4.777777777777778,5
1065163,7057,3.6030964109781842,5,5,5,5,5,3,4,3,3.5,3.5,3.5,4.777777777777778,4
1110574,7057,3.6030964109781842,5,5,5,5,5,3,1,3.0,3.0,3.0,3.0,4.777777777777778,5
1112029,7057,3.6030964109781842,5,5,5,5,5,3,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.777777777777778,4
1112889,7057,3.6030964109781842,5,5,5,4,5,3,2,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.777777777777778,5
1116987,7057,3.6030964109781842,5,5,5,5,5,4,5,5,4,3,4.333333333333333,4.777777777777778,5
1154846,7057,3.6030964109781842,5,4,5,5,5,5,5.0,5.0,5.0,5.0,5.0,4.777777777777778,5
